,Номенклатура,КлассТовара
12235,84a09b67-b756-11e0-8d58-00155d030b07,Наименее продаваемый
12236,04436851-9879-11e0-9e88-00155d030b07,Наименее продаваемый
12237,ba23d7e2-b4eb-11e0-9c16-00155d030b07,Наименее продаваемый
12238,6a8ae36e-f3c7-11e0-a79c-001517c526f0,Наименее продаваемый
12239,281a06e0-7605-11e0-b87f-001517c526f0,Наименее продаваемый
12240,9c3a3242-0e9e-11de-a585-00151716f9f5,Наименее продаваемый
12241,6f704065-fdee-11e0-8b06-001517c526f0,Наименее продаваемый
12242,8a0bc419-8c05-11e0-b304-00155d030b07,Наименее продаваемый
12243,4a96d7c7-1a49-11e1-a6ae-001517c526f0,Наименее продаваемый
12244,51bc2089-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
12245,189ddcc1-e0c1-11da-9c95-0002b3552d75,Наименее продаваемый
12246,d15d12c5-34ee-11dc-b566-00151716f9f5,Наименее продаваемый
12247,064150ba-3ac7-11df-b74e-001517c526f1,Наименее продаваемый
12248,2f878e18-13df-11e1-8721-001517c526f0,Наименее продаваемый
12249,6d8c0181-d1cf-11e0-bc27-001517c526f0,Наименее продаваемый
12250,cd3be98c-1baf-11e1-9a3d-001517c526f0,Наименее продаваемый
12251,8603425c-fe4b-11de-b2fc-00151716f9f5,Наименее продаваемый
12252,4418db52-fe97-11e0-9cbb-001517c526f0,Наименее продаваемый
12253,2ba1c1f7-e23e-11df-b57e-001517c526f0,Наименее продаваемый
12254,dc3a34f6-efdb-11e0-84ac-001517c526f0,Наименее продаваемый
12255,d2c1815e-c211-11df-b4be-001517c526f0,Наименее продаваемый
12256,215c5a9a-1cc2-11de-93ad-00151716f9f5,Наименее продаваемый
12257,d002df6e-5b25-11e0-b61b-001517c526f0,Наименее продаваемый
12258,b012cf63-1081-11db-a026-0002b3552d75,Наименее продаваемый
12259,a7d89497-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
12260,9db7a324-f90f-11df-9c4e-001517c526f0,Наименее продаваемый
12261,c69667ea-6192-11e0-a3fa-001517c526f0,Наименее продаваемый
12262,2bebd560-bbe8-11e0-8b6e-00155d030b07,Наименее продаваемый
12263,203369b6-bba3-11da-ab47-0002b3552d75,Наименее продаваемый
12264,7026cde9-0a64-11e1-9a08-001517c526f0,Наименее продаваемый
12265,86f444f3-c78a-11df-a185-001517c526f0,Наименее продаваемый
12266,f79dad1f-58bf-11db-a5f0-00001a1933df,Наименее продаваемый
12267,2799badf-694b-11e0-b172-001517c526f0,Наименее продаваемый
12268,eafc0631-5b56-11e1-9c61-001517c526f0,Наименее продаваемый
12269,f21b8c14-c655-11dd-8f09-00151716f9f5,Наименее продаваемый
12270,eafc0630-5b56-11e1-9c61-001517c526f0,Наименее продаваемый
12271,23f2578a-c13d-11df-a288-001517c526f0,Наименее продаваемый
12272,baeb6844-d29d-11e0-9488-001517c526f0,Наименее продаваемый
12273,4418db54-fe97-11e0-9cbb-001517c526f0,Наименее продаваемый
12274,baeb6855-d29d-11e0-9488-001517c526f0,Наименее продаваемый
12275,f4a96f3b-8a24-11df-856b-001517c526f0,Наименее продаваемый
12276,deb5cabd-0bac-11df-a185-00151716f9f5,Наименее продаваемый
12277,11ad8d8c-2aba-11e1-b0a9-001517c526f0,Наименее продаваемый
12278,ef534b62-9696-11de-8bef-00151716f9f5,Наименее продаваемый
12279,02468cbe-4bb3-11e1-a28a-001517c526f0,Наименее продаваемый
12280,0890c287-5f62-11e1-97f8-001517c526f0,Наименее продаваемый
12281,54f3a120-f20e-11df-a7e1-001517c526f0,Наименее продаваемый
12282,320c765a-a988-11df-b6b2-001517c526f0,Наименее продаваемый
12283,74cb026d-de70-11e0-9866-001517c526f0,Наименее продаваемый
12284,91ea8ccf-8fae-11df-9ecb-001517c526f0,Наименее продаваемый
12285,65d061fe-f39c-11e0-a79c-001517c526f0,Наименее продаваемый
12286,869b7f81-3984-11e0-8521-001517c526f0,Наименее продаваемый
12287,253973f7-478d-11df-bc79-001517c526f1,Наименее продаваемый
12288,3cb74520-4620-11e1-ac39-001517c526f0,Наименее продаваемый
12289,3004bd96-fde6-11e0-8b06-001517c526f0,Наименее продаваемый
12290,92c326aa-1eda-11e1-89c5-001517c526f0,Наименее продаваемый
12291,549aef1c-1179-11e1-a2d4-001517c526f0,Наименее продаваемый
12292,81a9d50f-7b5c-11e0-b714-001517c526f0,Наименее продаваемый
12293,3167fff2-4aae-11e0-a4f2-001517c526f0,Наименее продаваемый
12294,0ada99ef-fac1-11e0-ba5e-001517c526f0,Наименее продаваемый
12295,fabc8048-52f1-11e1-ab5e-001517c526f0,Наименее продаваемый
12296,e37e09ef-ddd4-11e0-b636-001517c526f0,Наименее продаваемый
12297,543c24ee-98b3-11e0-9e88-00155d030b07,Наименее продаваемый
12298,d2d7b98a-33fe-11e0-93a6-001517c526f0,Наименее продаваемый
12299,29faeb14-0bf2-11e1-ba09-001517c526f0,Наименее продаваемый
12300,260a7a94-6416-11e1-aca0-001517c526f0,Наименее продаваемый
12301,137280ae-4f9e-11e0-893f-001517c526f0,Наименее продаваемый
12302,f4a57c97-664b-11e1-a044-001517c526f0,Наименее продаваемый
12303,ac8fe508-08dd-11e1-a6ce-001517c526f0,Наименее продаваемый
12304,7026cdd6-0a64-11e1-9a08-001517c526f0,Наименее продаваемый
12305,d48b1e55-bc6d-11df-96d3-001517c526f0,Наименее продаваемый
12306,1107cd1d-357f-11e0-acff-001517c526f0,Наименее продаваемый
12307,31dcc7f2-63ee-11e1-b0ae-001517c526f0,Наименее продаваемый
12308,e3297b45-f07f-11e0-b43b-001517c526f0,Наименее продаваемый
12309,0bd492a9-eb0a-11e0-a81f-001517c526f0,Наименее продаваемый
12310,fb1ab225-6d5e-11dc-a590-00151716f9f5,Наименее продаваемый
12311,1fe5eba9-c2f0-11e0-a22a-001517c526f0,Наименее продаваемый
12312,0e840cde-2cdc-11e0-86c7-001517c526f0,Наименее продаваемый
12313,dddabf31-51e1-11e1-840b-001517c526f0,Наименее продаваемый
12314,f46d5e2d-5b69-11e1-9c61-001517c526f0,Наименее продаваемый
12315,24df0e74-60d3-11e1-aa31-001517c526f0,Наименее продаваемый
12316,79e66165-ce25-11e0-9fec-001517c526f0,Наименее продаваемый
12317,79e66162-ce25-11e0-9fec-001517c526f0,Наименее продаваемый
12318,30992238-55d5-11e1-abe1-001517c526f0,Наименее продаваемый
12319,a6758555-05bc-11e1-bc02-001517c526f0,Наименее продаваемый
12320,b3c39312-6d66-11e0-bd2d-001517c526f0,Наименее продаваемый
12321,0b20318e-4b49-11df-8f4b-001517c526f1,Наименее продаваемый
12322,58c476d3-1ca2-11e1-95eb-001517c526f0,Наименее продаваемый
12323,8a751878-13d1-11e1-8721-001517c526f0,Наименее продаваемый
12324,32dfcb41-2f5f-11e0-bc55-001517c526f0,Наименее продаваемый
12325,7a1a6685-5772-11e1-be50-001517c526f0,Наименее продаваемый
12326,7e580f19-164a-11e1-b4ae-001517c526f0,Наименее продаваемый
12327,15ab1453-4070-11df-95ff-001517c526f1,Наименее продаваемый
12328,b969eb89-d1db-11e0-bc27-001517c526f0,Наименее продаваемый
12329,d29c4561-4c97-11e1-a28a-001517c526f0,Наименее продаваемый
12330,cb8eafa7-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
12331,31dcc7f6-63ee-11e1-b0ae-001517c526f0,Наименее продаваемый
12332,aacb256e-47b6-11e1-80db-001517c526f0,Наименее продаваемый
12333,31dcc7ee-63ee-11e1-b0ae-001517c526f0,Наименее продаваемый
12334,fb471501-7479-11e1-9ee9-001517c526f0,Наименее продаваемый
12335,e4963190-418b-11e1-8064-001517c526f0,Наименее продаваемый
12336,8e6cdf3f-797d-11e1-84e2-001517c526f0,Наименее продаваемый
12337,e81b8a55-8541-11e1-be12-001517c526f0,Наименее продаваемый
12338,761486ea-7931-11e1-84e2-001517c526f0,Наименее продаваемый
12339,a417cddc-72ff-11e1-bc24-001517c526f0,Наименее продаваемый
12340,761486e4-7931-11e1-84e2-001517c526f0,Наименее продаваемый
12341,c62b8572-30de-11e1-bcdf-001517c526f0,Наименее продаваемый
12342,22c9fb4a-6e2f-11e1-b85f-001517c526f0,Наименее продаваемый
12343,76c2dddd-796d-11e1-84e2-001517c526f0,Наименее продаваемый
12344,76c2dde8-796d-11e1-84e2-001517c526f0,Наименее продаваемый
12345,fd2178d2-7c95-11e1-8969-001517c526f0,Наименее продаваемый
12346,9a59dc8a-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
12347,7352afd4-9df5-11e0-a2e5-00155d030b07,Наименее продаваемый
12348,6affa0e2-663f-11e0-b3ad-001517c526f0,Наименее продаваемый
12349,4241fa7f-a3a5-11e0-8987-00155d030b07,Наименее продаваемый
12350,733bcda5-08ca-11e0-8eb0-001517c526f0,Наименее продаваемый
12351,9a482379-cf4f-11df-b32d-001517c526f0,Наименее продаваемый
12352,7fcde69e-2444-11e0-9319-001517c526f0,Наименее продаваемый
12353,1a60cfc8-bdea-11de-bd70-00151716f9f5,Наименее продаваемый
12354,cbc7000b-115a-11df-a2bd-00151716f9f5,Наименее продаваемый
12355,ba23d7ef-b4eb-11e0-9c16-00155d030b07,Наименее продаваемый
12356,4c54dca4-b8f5-11e0-a73b-00155d030b07,Наименее продаваемый
12357,0016f7a3-d839-11e0-b7e0-001517c526f0,Наименее продаваемый
12358,a1440646-3301-11df-93e1-001517c526f1,Наименее продаваемый
12359,09c22da4-5456-11e0-afa4-001517c526f0,Наименее продаваемый
12360,f9947a44-280a-11df-b750-001517c526f1,Наименее продаваемый
12361,a7f8f6f1-709d-11e0-87f0-001517c526f0,Наименее продаваемый
12362,4418db4f-fe97-11e0-9cbb-001517c526f0,Наименее продаваемый
12363,885de334-7a1f-11dd-9999-00151716f9f5,Наименее продаваемый
12364,73d80609-6949-11e0-b172-001517c526f0,Наименее продаваемый
12365,7f3ffa5f-8db6-11e0-b2c3-00155d030b07,Наименее продаваемый
12366,3bcab672-616d-11e0-a3fa-001517c526f0,Наименее продаваемый
12367,4a242ffc-b154-11de-bd70-00151716f9f5,Наименее продаваемый
12368,7c14db32-c77d-11de-98c8-00151716f9f5,Наименее продаваемый
12369,64422306-f22b-11e0-8563-001517c526f0,Наименее продаваемый
12370,c3529fdf-8a4f-11e0-b979-00155d030b07,Наименее продаваемый
12371,238a2355-c2f1-11e0-a22a-001517c526f0,Наименее продаваемый
12372,54f81729-f377-11df-9546-001517c526f0,Наименее продаваемый
12373,474cd791-fb95-11e0-ab87-001517c526f0,Наименее продаваемый
12374,6c8cff73-61a1-11dc-950b-00151716f9f5,Наименее продаваемый
12375,b4b9d92e-9f8a-11df-89be-001517c526f0,Наименее продаваемый
12376,69073342-ca26-11e0-b1ee-001517c526f0,Наименее продаваемый
12377,d9e5abb1-16b7-11df-ad44-001517c526f1,Наименее продаваемый
12378,6f70406a-fdee-11e0-8b06-001517c526f0,Наименее продаваемый
12379,f228ed00-74f3-11df-ba0b-001517c526f1,Наименее продаваемый
12380,e25a1a1f-4cfc-11df-9557-001517c526f1,Наименее продаваемый
12381,7dbc594a-a45b-11e0-bd78-00155d030b07,Наименее продаваемый
12382,2b1eb2e6-28d7-11e0-84bb-001517c526f0,Наименее продаваемый
12383,b89b3a66-b624-11df-90d4-001517c526f0,Наименее продаваемый
12384,c80088d0-bfae-11df-bdc2-001517c526f0,Наименее продаваемый
12385,69a58ffa-87ca-11df-aab8-001517c526f0,Наименее продаваемый
12386,31ddd81f-3252-11e0-a739-001517c526f0,Наименее продаваемый
12387,7d0ed556-43e2-11e0-8cef-001517c526f0,Наименее продаваемый
12388,644222f9-f22b-11e0-8563-001517c526f0,Наименее продаваемый
12389,1e36da3f-670f-11e0-b057-001517c526f0,Наименее продаваемый
12390,f2f2681a-f625-11e0-8acf-001517c526f0,Наименее продаваемый
12391,d0cb3392-6193-11e0-a3fa-001517c526f0,Наименее продаваемый
12392,03cbea78-3a31-11e0-b0ec-001517c526f0,Наименее продаваемый
12393,3d5fd2d7-1c48-11df-a579-001517c526f1,Наименее продаваемый
12394,81a0ed6e-bedd-11df-be80-001517c526f0,Наименее продаваемый
12395,1b06e3d7-c149-11df-a288-001517c526f0,Наименее продаваемый
12396,e281889b-5a5f-11e0-a2da-001517c526f0,Наименее продаваемый
12397,b79cf28d-85a7-11df-bdbd-001517c526f0,Наименее продаваемый
12398,a7d894c1-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
12399,d002df6c-5b25-11e0-b61b-001517c526f0,Наименее продаваемый
12400,bf5cae9f-ac05-11df-ae04-001517c526f0,Наименее продаваемый
12401,fd5fc2a8-cd08-11df-aece-001517c526f0,Наименее продаваемый
12402,47e883b1-3b3b-11e0-966b-001517c526f0,Наименее продаваемый
12403,115376db-12d3-11e0-867e-001517c526f0,Наименее продаваемый
12404,e417a60d-1004-11e1-8fdb-001517c526f0,Наименее продаваемый
12405,6e088154-dce5-11e0-8d28-001517c526f0,Наименее продаваемый
12406,7bd96c63-6099-11de-8bf7-00151716f9f5,Наименее продаваемый
12407,75ea0409-efdc-11e0-84ac-001517c526f0,Наименее продаваемый
12408,f621ca4d-198d-11e1-93eb-001517c526f0,Наименее продаваемый
12409,e0ca4108-b2b3-11e0-9b5e-00155d030b07,Наименее продаваемый
12410,debb9296-4c74-11e1-a28a-001517c526f0,Наименее продаваемый
12411,30c4db19-a885-11e0-8139-00155d030b07,Наименее продаваемый
